method,regime,budget,n_folds,rmse_p_mean,rmse_p_median,rmse_p_sd,rmse_p_q25,rmse_p_q75,rmse_so_mean,rmse_so_median,rmse_so_sd,rmse_so_q25,rmse_so_q75,mae_p_mean,mae_p_median,mae_p_sd,mae_p_q25,mae_p_q75,mae_so_mean,mae_so_median,mae_so_sd,mae_so_q25,mae_so_q75,score_mean,score_median,score_sd,score_q25,score_q75,condition_mean,condition_median,condition_sd,condition_q25,condition_q75,online_seconds_per_snapshot_mean,online_seconds_per_snapshot_median,online_seconds_per_snapshot_sd,online_seconds_per_snapshot_q25,online_seconds_per_snapshot_q75,storage_floats_mean,storage_floats_median,storage_floats_sd,storage_floats_q25,storage_floats_q75,memory_bytes_mean,memory_bytes_median,memory_bytes_sd,memory_bytes_q25,memory_bytes_q75,basis_seconds_mean,basis_seconds_median,basis_seconds_sd,basis_seconds_q25,basis_seconds_q75,measurements_mean,measurements_median,measurements_sd,measurements_q25,measurements_q75,pareto_accuracy_storage,pareto_pressure_storage,pareto_accuracy_measurements
original_basis_optimized_recovery,well_joint,13,10,0.6420180146671113,0.5381395763071108,0.24424575268730167,0.4760082931996166,0.9657843360041766,0.00454729419289272,0.00445099837296725,0.0003314715578923121,0.0043154679511823,0.0046224592205555,0.4464877043677239,0.35375303051130746,0.20379360696963955,0.260448534065381,0.6826803937333812,0.00205826318753739,0.00200233640211765,0.00017950703116267452,0.0019320976275367,0.0021425944118773,3.182663366918338,3.1818692669312783,0.7628200389099864,2.8228031916617113,3.5606620772197597,4843.579555807421,2133.165349973913,4780.98218737224,1714.5564021302473,10024.626939567212,0.000248784242115565,0.0001588923872425865,0.0002859099915313282,9.295112988211328e-07,0.0004681419173392,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,26.0,26.0,0.0,26.0,26.0,False,False,False
rank_optimized_joint,well_joint,13,10,0.28146922683026626,0.2610802134463008,0.09742471850706706,0.1835987084554457,0.3875442600478975,0.0008989166000054099,0.0008085288462647,0.0002684290616924413,0.0007770856248122,0.0010736028552985,0.2082521685316286,0.19598979906063915,0.06082066969629998,0.1464741434419333,0.2548192636127346,0.00031886000095825005,0.00028857612174109997,7.054806079589472e-05,0.000285922231657,0.0003842684210277,0.7206981703064425,0.6455785100420509,0.3000082729157257,0.5531401471904529,0.9727026478900204,361448808.95282555,134190.73784810145,610739693.2549903,99868.26174503086,899426462.5716972,0.0009482807646543801,0.0009201912593868282,0.000998652973511578,1.077691700985249e-06,0.0018908991202663,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,26.0,26.0,0.0,26.0,26.0,False,False,False
POD,well_joint,14,10,7.974461728566327,3.3203290433873986,10.071236560830451,2.7220418833429187,4.684234908348542,0.01721889193223455,0.01717509418441695,0.0032696721330404918,0.015767099202533,0.0202105625668047,7.583784122285563,3.138740657846061,9.59900672017176,2.589119490422017,4.3933123664675096,0.007656572624929181,0.00804037516978085,0.0021979337868813743,0.0072625280489627,0.0095094142584327,14.608972606575756,14.451552434169615,2.9405721700264853,12.9541317678975,17.375578194534565,1.2838682571596692e+18,1.2035157758656302e+18,8.915807917438356e+17,8.923478889980526e+17,2.1236933618249185e+18,0.0019419854954950302,0.0018565300751947002,0.0002463131750912286,0.0018433850226093,0.0018816616541432,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,28.0,28.0,0.0,28.0,28.0,False,False,False
POD-E,well_joint,14,10,0.2237546061605753,0.2127941207638261,0.06822675398587068,0.1592774194739013,0.2882507738642436,0.00073404318287511,0.0006612982370445,0.00017182376513419695,0.0006228772284137,0.000873342437747,0.16085966353645545,0.1345719738497503,0.06573001169805817,0.1176241300551103,0.2167967452329763,0.00021577347784280002,0.00019999488032729999,5.811401612010298e-05,0.0001687201348495,0.0002554848613609,0.5703847001571558,0.549554432554744,0.1461158744413212,0.4812824702299961,0.6546597897460285,6.406368033501116e+20,5.2977836881870586e+20,3.755488469058826e+20,4.3947022740852303e+20,9.776497765659829e+20,7.975571355572376e-07,7.681729290826961e-07,1.280234091557649e-07,7.196164977057535e-07,7.844661779113506e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,28.0,28.0,0.0,28.0,28.0,False,False,False
final_accuracy,well_joint,14,10,0.21056612523832668,0.18812647502312035,0.06814347398229303,0.1635685516686673,0.2606055644880113,0.00092070879533617,0.00083629016407315,0.0002574075625962973,0.000765638337892,0.0011046771666987,0.16303560301635006,0.14725714462147746,0.07100397122812106,0.1080110460269571,0.1997620591035682,0.00026557093611212994,0.00024648567061394996,6.381164632798468e-05,0.000226570470275,0.0003152339871119,0.7027879511309312,0.6942790309510227,0.2483949966914253,0.5495199267035568,0.8937373316924198,1968421029.8769288,1732093537.8511732,1456459340.1275976,1148038747.8695097,2229041695.032093,0.0009602140353404089,0.0009347117819489982,0.0010122564060066586,1.57988721266725e-06,0.0018718430451406,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,28.0,28.0,0.0,28.0,28.0,False,False,False
final_pareto,well_joint,14,10,0.20432592573986916,0.18397435928438044,0.07598152884205507,0.1425691989047845,0.2488258731658588,0.00099338899262241,0.0009888081405461,0.000254878780695623,0.00081456330062,0.0012327390797379,0.15712212008874044,0.1497256085368525,0.06499944666271225,0.1013307348596414,0.1832846656795679,0.00027949500131333,0.00028461953699704997,6.430464708509251e-05,0.0002341486753161,0.0003276684535552,0.7380694893550712,0.7477278703636534,0.18858394852655516,0.6791224134462531,0.9079391515942958,152736147.56811926,60545178.95146996,180394183.87270993,46668872.97472267,173613312.15663627,0.0009260092120294877,0.0009199086767023648,0.0009745502127084524,1.6588345804615855e-06,0.001853805766942,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,28.0,28.0,0.0,28.0,28.0,False,False,False
hybrid,well_joint,14,10,0.38190848916422077,0.28132709580216875,0.21357029998207766,0.2192334318573582,0.5789859761610672,0.0010258591329668902,0.001008599028033,0.00026569438649685093,0.0008448475153898,0.0010664651132921,0.3058536145711376,0.22296451204283368,0.18175010704576622,0.1648356222637665,0.4455642167809578,0.00036142616691140996,0.00035634050646125,8.193089806520232e-05,0.0002984415328127,0.0003982681992133,0.8412723781234076,0.7914019819715425,0.3333654707962796,0.7134560638595824,0.9302054989062494,36591.53094897228,37665.45710056511,13177.187889488328,29072.596148711626,46672.49429550365,0.0007385232759472278,0.0007168743721919599,0.0007779573696667366,1.0375939532799323e-06,0.0014612017519101,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,28.0,28.0,0.0,28.0,28.0,False,False,False
original_basis_optimized_recovery,well_joint,14,10,0.6247879524745643,0.5806902812761066,0.1972556156025777,0.4927567762263237,0.8702198750879034,0.004529079869981101,0.0043616684345013,0.0003730911173390222,0.0043077365530989,0.0046385303239243,0.44990263791220464,0.42226085351618603,0.16658092734143468,0.3124796585657039,0.6447954914293991,0.00203985677240805,0.0019725570468928,0.00016937173058047478,0.0019352007600756,0.0021196334178471,3.162680909170268,3.118470228688583,0.7354738762816155,2.8324368081117908,3.499601092987479,3498.1799538091714,1732.3287983209357,2997.18353669525,1599.7161557722554,6487.3801827571715,0.0002295582714265826,0.00014404621051513597,0.00027046683427967385,9.251277805376042e-07,0.0003700153458503,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,28.0,28.0,0.0,28.0,28.0,False,False,False
rank_optimized_joint,well_joint,14,10,0.4196091353747017,0.2534494979668334,0.49692687932060353,0.1962996556925431,0.333245905596577,0.0008761170194379499,0.00075899454340575,0.0002876455836865287,0.000703558715532,0.0011138530298763,0.33669152465206115,0.1970554961830301,0.4344814127131263,0.1525427664876331,0.2232968231013586,0.00031832104782613004,0.0002785341444727,8.279664880229272e-05,0.0002676022153028,0.0003949020611999,0.8502505646519067,0.628079696362494,0.6821975841020096,0.5372025100931341,1.0347105320514405,706141857.4876616,265480.5527928623,1185476407.383767,165058.57865155442,1824464065.27871,0.0009376556699260622,0.000920625157918807,0.0009872941520787893,9.154135565259458e-07,0.0018852766240199,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,28.0,28.0,0.0,28.0,28.0,False,False,False
POD,well_joint,15,10,25.658968483728,26.066452933177057,1.8720022732226338,24.077269730447256,26.7451479683804,0.01804686858331194,0.007952273426256151,0.018291125829465717,0.0064563239349383,0.0384210523100531,22.37485269325392,22.87450303235876,2.4083402474390403,20.96994384842644,24.65385711660457,0.00533307107508845,0.00206865014181545,0.00557270368659099,0.0018517830175144,0.011964613642906,24.425741005722237,22.847198727643043,13.626806854749029,13.427647347074924,32.988589900943474,3.6491782478190445e+17,1444.0372877963928,5.900875998334728e+17,534.058437588922,1.097462472011633e+18,1.276848868150054e-06,9.537932208714714e-07,5.674271189085201e-07,8.872180719355723e-07,1.7666090187910748e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,30.0,30.0,0.0,30.0,30.0,False,False,False
POD-E,well_joint,15,10,0.22303252592033146,0.2156660604145782,0.09909397766133182,0.1539113224677956,0.2602603552242561,0.00059659902612201,0.000586113372342,0.00012903310430938635,0.000529427256987,0.0006731179606087,0.179168236391758,0.16167431602886229,0.09831851960970328,0.11552182979053,0.2230701747689754,0.00018297401970741002,0.00018124360013420002,3.607709570513881e-05,0.0001652386315378,0.0001999450036469,0.49210441000311034,0.5057843270895612,0.14287768202751375,0.3807829929006536,0.5972243846630159,1.91180036399183e+20,8.651837631661054e+18,4.356404217210023e+20,384137.1756290169,1.7271977508258077e+19,0.0005600801075222459,8.54011257861818e-07,0.000900588109065556,7.575188209372748e-07,0.0018505244360469,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,30.0,30.0,0.0,30.0,30.0,False,False,True
final_accuracy,well_joint,15,10,0.298826701844108,0.21017053186266665,0.23420019417048862,0.1864478132072182,0.3081690156022239,0.00071588812724213,0.0007366277598225,0.00013373843648769058,0.0005969735780328,0.0007957926265546,0.23439385085645154,0.14787995820384145,0.21873018384942486,0.1200809463724902,0.2321465881138808,0.00021798967813537997,0.0002262403369118,3.386576445596944e-05,0.0001814132874215,0.0002420477081146,0.6053883706788449,0.5931312512111306,0.17942260068817154,0.4784056622535361,0.6883182009340435,1159933045.4397302,722162793.0696511,1325801025.5011077,36901425.94605017,2357911124.5633874,0.0015063891293385643,0.0018612590864993,0.0007939561660051,0.0018553157894796,0.0018922089548961,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,30.0,30.0,0.0,30.0,30.0,False,False,False
final_pareto,well_joint,15,10,0.2845776400437805,0.28058417681234155,0.11506302643149866,0.177274001884957,0.3885518405146191,0.00075408182915758,0.00069097869293645,0.00017372696078636496,0.0006378250683807,0.0008025116954503,0.2358962824626912,0.22993723951716083,0.10676623641122555,0.138628601811123,0.3385869761158039,0.00022863949792376,0.0002145906931873,5.340122419821791e-05,0.0002006820069788,0.0002447902444959,0.6160562328854777,0.624049672414971,0.15274607956694863,0.4753260840506975,0.7351163334892419,145911450.31338003,73275672.5688425,220862246.47156888,47703800.347330414,90630864.45974772,0.0015043327368498241,0.0018462844624232001,0.0007957934358838195,0.0018282741203394,0.0018625322631315,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,30.0,30.0,0.0,30.0,30.0,False,False,False
hybrid,well_joint,15,10,0.2313529803933451,0.22675688761941737,0.09623921714560793,0.1465186273504495,0.2679529956429597,0.00080871247622075,0.0007970911675586,0.0001408839121267513,0.0007076727157102,0.0009432924988473,0.1647115128061714,0.1376626241176095,0.08022000841854912,0.1065454210921336,0.2081334732939591,0.00030089847107396994,0.0002969817879531,4.773661853164092e-05,0.0002679408445684,0.000325607033706,0.622737532448664,0.6170515845623368,0.14858143177334404,0.5222954230125725,0.6995080351991707,18372.57098321143,14023.780480698231,11581.233435955848,10123.179237635755,23994.487365748057,0.0012856838345946236,0.0014832772556514998,0.000708208434287031,0.0014503593308215,0.0015011137218238,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,30.0,30.0,0.0,30.0,30.0,False,False,False
original_basis_optimized_recovery,well_joint,15,10,0.5467878473177146,0.560960261713295,0.07996347742122376,0.5254426713095879,0.6036578116302377,0.00437181374260213,0.004358051046061949,0.00013190714252309295,0.0043121292316082,0.0043728693852457,0.4120444659034536,0.44315400089496115,0.09060401239732276,0.3665615523852689,0.489682778522899,0.00197882013379302,0.00197280925287535,6.982917775298842e-05,0.0019415803802103,0.001998462330415,3.005847963328711,3.1166636082965984,0.5502528783791139,2.8522193735192256,3.383375475134488,2131.0767300784155,1476.1134048766644,2087.89596370201,1311.6456128216062,1557.3852801459277,0.0003452561090271511,0.00025575563910715,0.0003948125391768412,0.000183927323284,0.0002977869624278,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,30.0,30.0,0.0,30.0,30.0,False,False,False
rank_optimized_joint,well_joint,15,10,0.23853385245658618,0.20854767400530116,0.08576096858398168,0.1909457510329816,0.2911951289965285,0.00067163179522055,0.00065588331852335,0.00017180549512844118,0.0005567667053453,0.0007270365789567,0.1899065080242655,0.16656442665777138,0.08765620978491481,0.1407601307227006,0.2391111101051627,0.00025544971116477,0.0002535778056714,4.4123223983680586e-05,0.0002251616523944,0.0002734878940535,0.5413427818828123,0.5618989167201068,0.13327161919820812,0.4108134875663571,0.6704127371806352,186999031.87616166,235019.55716967702,590460016.8686553,175367.6705722617,429394.0926246701,0.0014893750631619043,0.0018501264097913,0.0007848973452231748,0.0018356384736721,0.0018605535714366,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,30.0,30.0,0.0,30.0,30.0,False,False,False
POD,well_joint,16,10,10.729977536571758,9.221614845569665,6.872919271054422,4.073134351955561,16.712586662276436,0.017762483554696656,0.0032516061367554,0.025530241540416457,0.0012132757193212,0.0263991366532213,8.262471707499518,7.123501006961724,5.184100665759146,3.353477930652713,12.40442934016246,0.00539950694625203,0.0007842482626854,0.008276830731869033,0.0003714650548736,0.0078471321300656,16.533687503602565,9.682282340382187,21.69365794874752,2.4331533323313614,15.895934592964505,1.3419451321413167e+19,6644.742068482266,2.689361378149266e+19,2914.4822660969967,1.3389965868160838e+19,1.0544488677418884e-06,8.09996227577987e-07,5.140686001286119e-07,7.982480998809232e-07,8.875338375547383e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,32.0,32.0,0.0,32.0,32.0,False,False,False
POD-E,well_joint,16,10,0.23139304092514382,0.22954907172033814,0.10203869855230999,0.1333608700984811,0.2593710818442128,0.00060679224472987,0.0005616185331297,0.00013076159336469035,0.0005318990434139,0.0007092667071419,0.18564115975569945,0.16865868499347042,0.10129631834792974,0.1081960403517141,0.2201044060458692,0.00018621930396967002,0.00018265324447535,3.594175395603701e-05,0.0001622929270658,0.0002165060053579,0.49740492812373677,0.4905196458847593,0.13363638392160826,0.3892109636013934,0.6213468398187788,3.2414085541742625e+21,1.692691259043691e+19,6.810223142396153e+21,2814588.578314342,2.8731505168581677e+19,0.0005601668548916628,9.73214283524277e-07,0.0009006664699151192,7.493759849444872e-07,0.001847849624055,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,32.0,32.0,0.0,32.0,32.0,False,False,False
final_accuracy,well_joint,16,10,0.2867957390921859,0.24901707187987016,0.1487762828179926,0.192140989262722,0.3359996849179655,0.0007238078414401,0.0007432758250415,0.00013157042524696288,0.0006271674657607,0.0007966563298223,0.21731109703185644,0.1782893769768882,0.14013476602328495,0.100473912879601,0.2799893701524124,0.00022208408971988001,0.00023293590859695,3.3330181731707124e-05,0.0001968299759626,0.0002423535938368,0.6090791144009167,0.5829187389907193,0.1933708073122864,0.4952209753095516,0.7177547260764523,46044516195.15027,2211406343.4468946,127363460678.95338,111325424.35611294,20629260292.217716,0.001424222712786164,0.0018520584285431,0.0007861837048429065,0.0011473950451039,0.0018660864661796,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,32.0,32.0,0.0,32.0,32.0,False,False,False
final_pareto,well_joint,16,10,1.5556026654016752,0.38510988445065913,3.676588059408174,0.2939232590725322,0.6215478736289481,0.00074233930406142,0.00069169097324095,0.00018466869698557004,0.0006169772505262,0.0008020862857528,1.2889456254407117,0.31866045474636107,3.076308122847533,0.2151509281872727,0.5221817556628957,0.00022494603034327,0.0002238692768083,5.625012927543742e-05,0.0001746427856923,0.0002439062231139,1.1005698366282082,0.6775871042881862,1.4991343069692133,0.4978335805402181,0.7474692390150357,317495159.7921258,144445660.1669883,362359014.7906284,99002999.92054056,342613913.65805423,0.0014040898812045523,0.00180888345863435,0.000778780553047083,0.0013175554511389,0.0018527828947675,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,32.0,32.0,0.0,32.0,32.0,False,False,False
