stage,outer_fold,inner_fold,candidate,family,architecture,scaling,rank_strategy,score,rmse_p,rmse_so,mae_p,mae_so,prior_rmse_p,prior_rmse_so,storage_floats,fit_seconds,elapsed_seconds,status,error,config_json
A2-scaling-weight,9,1,TBMD-independent-f2140b5db4e2,TBMD,independent,rms,fixed,0.26275992016642824,0.049820828925925015,0.00031726406892975686,0.024885648205020667,0.00010853253129151326,0.8102157324605468,0.0007036428769918272,149728,0.3179210829985095,0.44149158399523003,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f2140b5db4e2"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-564ef0686a61,TBMD,independent,rms,fixed,0.26275992016642824,0.049820828925925015,0.00031726406892975686,0.024885648205020667,0.00010853253129151326,0.8102157324605468,0.0007036428769918272,149728,0.3271329170020181,0.4507219579973025,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-564ef0686a61"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-f912233df308,TBMD,independent,rms,fixed,0.26275992016642824,0.049820828925925015,0.00031726406892975686,0.024885648205020667,0.00010853253129151326,0.8102157324605468,0.0007036428769918272,149728,0.32170295900141355,0.42984825000166893,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f912233df308"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-22aa05a294a7,TBMD,independent,rms,fixed,0.26275992016642824,0.049820828925925015,0.00031726406892975686,0.024885648205020667,0.00010853253129151326,0.8102157324605468,0.0007036428769918272,149728,0.27781633300037356,0.38387229200452566,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-313e1ecbdfa8,TBMD,independent,none,fixed,0.26542943795343826,0.05314446169877346,0.00031777824677478133,0.028084748374733636,0.00011110332040101347,0.8102157324605468,0.0007036428769918272,120704,0.31497929099714383,0.42996424999728333,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-313e1ecbdfa8"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-dcc1386b669a,TBMD,independent,none,fixed,0.26542943795343826,0.05314446169877346,0.00031777824677478133,0.028084748374733636,0.00011110332040101347,0.8102157324605468,0.0007036428769918272,120704,0.3416979160028859,0.464718333001656,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-dcc1386b669a"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-7c56fa5f61fb,TBMD,independent,none,fixed,0.26542943795343826,0.05314446169877346,0.00031777824677478133,0.028084748374733636,0.00011110332040101347,0.8102157324605468,0.0007036428769918272,120704,0.3416042080061743,0.45574808299716096,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-7c56fa5f61fb"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-3ac625c42370,TBMD,independent,none,fixed,0.26542943795343826,0.05314446169877346,0.00031777824677478133,0.028084748374733636,0.00011110332040101347,0.8102157324605468,0.0007036428769918272,120704,0.3293467920011608,0.4415581659995951,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-3ac625c42370"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-a4691c94ef93,TBMD,independent,none,fixed,0.26542943795343826,0.05314446169877346,0.00031777824677478133,0.028084748374733636,0.00011110332040101347,0.8102157324605468,0.0007036428769918272,120704,0.32998645799671067,0.4462270830044872,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-a4691c94ef93"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-21a32e27fd8b,TBMD,independent,minmax,fixed,0.2639877042688454,0.05170691375809903,0.00031777824681607767,0.028260981680169047,0.00011110332040870038,0.8102157324605468,0.0007036428769918272,120704,0.3195331249953597,0.4435914999994566,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-21a32e27fd8b"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-fa0fa37806fd,TBMD,independent,minmax,fixed,0.2639877042688454,0.05170691375809903,0.00031777824681607767,0.028260981680169047,0.00011110332040870038,0.8102157324605468,0.0007036428769918272,120704,0.31741858300665626,0.4400442500045756,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-fa0fa37806fd"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-6dfc3aa03607,TBMD,independent,minmax,fixed,0.2639877042688454,0.05170691375809903,0.00031777824681607767,0.028260981680169047,0.00011110332040870038,0.8102157324605468,0.0007036428769918272,120704,0.3167930419949698,0.43741312500060303,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-6dfc3aa03607"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-f1db14f950f9,TBMD,independent,minmax,fixed,0.2639877042688454,0.05170691375809903,0.00031777824681607767,0.028260981680169047,0.00011110332040870038,0.8102157324605468,0.0007036428769918272,120704,0.3205185420010821,0.44294908300071256,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f1db14f950f9"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-b61338c1cd0a,TBMD,independent,minmax,fixed,0.2639877042688454,0.05170691375809903,0.00031777824681607767,0.028260981680169047,0.00011110332040870038,0.8102157324605468,0.0007036428769918272,120704,0.3205486250008107,0.4469685000003665,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-b61338c1cd0a"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-53735a63991d,TBMD,independent,standard,fixed,0.2848755326835674,0.052326536188003,0.0003464474336126759,0.02855518573344191,0.00014358472650905546,0.8102157324605468,0.0007036428769918272,120704,0.27088650000223424,0.39879116699739825,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-53735a63991d"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-d666d0cd3685,TBMD,independent,standard,fixed,0.2848755326835674,0.052326536188003,0.0003464474336126759,0.02855518573344191,0.00014358472650905546,0.8102157324605468,0.0007036428769918272,120704,0.31358829199598404,0.4548612919970765,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-d666d0cd3685"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-5605cd1b6867,TBMD,independent,standard,fixed,0.2848755326835674,0.052326536188003,0.0003464474336126759,0.02855518573344191,0.00014358472650905546,0.8102157324605468,0.0007036428769918272,120704,0.2950044999961392,0.43299566699715797,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-5605cd1b6867"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-61110a444294,TBMD,independent,standard,fixed,0.2848755326835674,0.052326536188003,0.0003464474336126759,0.02855518573344191,0.00014358472650905546,0.8102157324605468,0.0007036428769918272,120704,0.26815445900138,0.3964213750005001,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-61110a444294"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-a5b9dc3a7916,TBMD,independent,standard,fixed,0.2848755326835674,0.052326536188003,0.0003464474336126759,0.02855518573344191,0.00014358472650905546,0.8102157324605468,0.0007036428769918272,120704,0.3214737919988693,0.44762633299978916,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-a5b9dc3a7916"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-17e41951f6da,TBMD,independent,rms,fixed,0.26542943782127976,0.05314446157361249,0.0003177782467035203,0.028084748335228702,0.00011110332043433378,0.8102157324605468,0.0007036428769918272,120704,0.3191160830028821,0.44282287499663653,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-17e41951f6da"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-dafe6bd75cd4,TBMD,independent,rms,fixed,0.26542943782127976,0.05314446157361249,0.0003177782467035203,0.028084748335228702,0.00011110332043433378,0.8102157324605468,0.0007036428769918272,120704,0.32085175000247546,0.44653212500270456,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-dafe6bd75cd4"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-372ba28492b1,TBMD,independent,rms,fixed,0.26542943782127976,0.05314446157361249,0.0003177782467035203,0.028084748335228702,0.00011110332043433378,0.8102157324605468,0.0007036428769918272,120704,0.31852524999703746,0.4387584170035552,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-372ba28492b1"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-ca341c3285a4,TBMD,independent,rms,fixed,0.26542943782127976,0.05314446157361249,0.0003177782467035203,0.028084748335228702,0.00011110332043433378,0.8102157324605468,0.0007036428769918272,120704,0.32780762500624405,0.4447050410017255,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-ca341c3285a4"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-f086c647ee70,TBMD,independent,rms,fixed,0.26542943782127976,0.05314446157361249,0.0003177782467035203,0.028084748335228702,0.00011110332043433378,0.8102157324605468,0.0007036428769918272,120704,0.3223686249984894,0.4378409589990042,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f086c647ee70"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,9,1,TBMD-independent-eda240de108f,TBMD,independent,none,fixed,0.2857645994123803,0.05840535763710177,0.00034095184771430325,0.02927063171359907,0.00011598279497067837,0.8102157324605468,0.0007036428769918272,119008,0.2929959160028375,0.40070466700126417,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-eda240de108f"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-fb096bd9cb49,TBMD,independent,none,fixed,0.2857645994123803,0.05840535763710177,0.00034095184771430325,0.02927063171359907,0.00011598279497067837,0.8102157324605468,0.0007036428769918272,119008,0.300092167002731,0.4118227079961798,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-fb096bd9cb49"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-8107c22d533b,TBMD,independent,none,fixed,0.2857645994123803,0.05840535763710177,0.00034095184771430325,0.02927063171359907,0.00011598279497067837,0.8102157324605468,0.0007036428769918272,119008,0.2866119169993908,0.39341766700090375,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-8107c22d533b"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-67032dc8007f,TBMD,independent,none,fixed,0.2857645994123803,0.05840535763710177,0.00034095184771430325,0.02927063171359907,0.00011598279497067837,0.8102157324605468,0.0007036428769918272,119008,0.2982861660057097,0.40531070799625013,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-67032dc8007f"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-504261763832,TBMD,independent,none,fixed,0.2857645994123803,0.05840535763710177,0.00034095184771430325,0.02927063171359907,0.00011598279497067837,0.8102157324605468,0.0007036428769918272,119008,0.2902448329987237,0.3932989580061985,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-504261763832"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-60c00dc396ed,TBMD,independent,minmax,fixed,0.29164806596040505,0.06707989189838606,0.0003409518477000592,0.0358540798604561,0.00011598279453308717,0.8102157324605468,0.0007036428769918272,119008,0.29056816599768354,0.39634250000381144,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-60c00dc396ed"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-9419ddcb1d90,TBMD,independent,minmax,fixed,0.29164806596040505,0.06707989189838606,0.0003409518477000592,0.0358540798604561,0.00011598279453308717,0.8102157324605468,0.0007036428769918272,119008,0.2891424159970484,0.3953681250059162,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-9419ddcb1d90"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-b93428985231,TBMD,independent,minmax,fixed,0.29164806596040505,0.06707989189838606,0.0003409518477000592,0.0358540798604561,0.00011598279453308717,0.8102157324605468,0.0007036428769918272,119008,0.25083433400141075,0.3481847500006552,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-b93428985231"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,9,1,TBMD-independent-f2fb01717ab6,TBMD,independent,minmax,fixed,0.29164806596040505,0.06707989189838606,0.0003409518477000592,0.0358540798604561,0.00011598279453308717,0.8102157324605468,0.0007036428769918272,119008,0.3092638329981128,0.4153669160004938,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f2fb01717ab6"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
