fold,sensing,placement,N,basis,estimator,sigma_p,sigma_so,draw,rmse_p,rmse_so
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,3,0.7051884172976558,0.008286629400223925
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,4,0.43357294895775395,0.002138949109492273
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,4,0.12103791597265931,0.001313640922579591
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,4,0.7021848818978018,0.008312701839790524
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,5,0.43507141335666105,0.0020867665143469954
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,5,0.11757621390159304,0.0012957910330042828
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,5,0.7002723949668536,0.008249607857028034
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,6,0.4348666684430754,0.002063603999386312
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,6,0.11292059637252483,0.0013080033178775217
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,6,0.6961674522659244,0.008283508907899901
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,7,0.43324913078979105,0.0020681049336597076
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,7,0.11299636829209779,0.0012896559989665282
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,7,0.6985344817205998,0.008288667554655882
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,8,0.43373147006082036,0.0020814776306205267
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,8,0.11232935980417164,0.0013191615718116823
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,8,0.6995071597026397,0.00827012382198935
P2-run1,wells-joint,DG-POD,30,none,IDW,0.1,0.005,9,0.43241981063766116,0.0020913859722806955
P2-run1,wells-joint,DG-POD,30,POD,LS,0.1,0.005,9,0.11949691368985192,0.0012746764784043714
P2-run1,wells-joint,DG-POD,30,POD,L1,0.1,0.005,9,0.7021490963777924,0.008283316213969204
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,0,0.48231020436835437,0.004030838294535051
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,0,0.35445818901510473,0.0019324197572108109
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,0,0.7167923897213495,0.008236981702637786
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,1,0.4748226902428032,0.004067515128177003
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,1,0.3369808085434103,0.0018851016722861993
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,1,0.7222688552728581,0.008275549332541189
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,2,0.4816828661179239,0.004027707151346913
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,2,0.3234149904384502,0.0017442052475634443
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,2,0.7220305346807353,0.008356939851110285
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,3,0.4772044858626215,0.004151306594574292
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,3,0.33186631793210697,0.001889460110186771
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,3,0.7232466396725045,0.008206514484030075
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,4,0.4784433386272992,0.003960632889043809
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,4,0.3628941071391858,0.0018497845842181822
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,4,0.7159848490999816,0.008237512518681067
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,5,0.48321250490793344,0.003963332448783901
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,5,0.3532121562431236,0.0018114772473420283
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,5,0.7125591361649273,0.008192297189007845
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,6,0.4777463974939233,0.004098233642258397
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,6,0.3527937233907343,0.0018969850801101322
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,6,0.7145894693507713,0.008095714933654885
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,7,0.4782662579274099,0.0041034468365481296
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,7,0.37537950001659387,0.001901729393838847
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,7,0.7153971835148065,0.008254253089522918
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,8,0.4806012928018348,0.004075134379977995
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,8,0.35640039131550827,0.0018538528904500412
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,8,0.7122528340318738,0.008163442179349363
P2-run1,wells-joint,DG-POD,30,none,IDW,0.5,0.01,9,0.48304141414287044,0.00403202555432319
P2-run1,wells-joint,DG-POD,30,POD,LS,0.5,0.01,9,0.3677896810753283,0.0019504911456209083
P2-run1,wells-joint,DG-POD,30,POD,L1,0.5,0.01,9,0.7067093412053798,0.008230622589525198
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,0,0.5983626670005766,0.007829822333920978
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,0,0.710617568883076,0.0031707773806266635
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,0,0.7361853601343156,0.008017559918065135
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,1,0.590587966814671,0.008166405974544636
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,1,0.691959546284984,0.0033262963833552935
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,1,0.7802469741577978,0.008133871422891502
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,2,0.5902831763857065,0.007853502731101622
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,2,0.6215147988318587,0.0031188228073860025
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,2,0.7597158493718101,0.008130556187894624
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,3,0.5836256179828446,0.008010338887113212
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,3,0.6103682338102763,0.0033031135960310903
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,3,0.7499624921637962,0.007862595271455849
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,4,0.6102510336311135,0.008113633546100636
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,4,0.6739633459797221,0.00309784438488021
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,4,0.744799463649135,0.008173078356344485
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,5,0.597263873012868,0.007943210583431113
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,5,0.670369730764078,0.0031640548522286456
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,5,0.7327093369944658,0.008100206090083129
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,6,0.5898119707365902,0.008303444718015404
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,6,0.6475242213570686,0.003256625189265348
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,6,0.7544180670060028,0.008084143868260832
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,7,0.6033304506802001,0.007947847462665565
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,7,0.707920898994907,0.0031137746721780434
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,7,0.789804017344126,0.00835993435560965
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,8,0.5908621842401087,0.0080934105692658
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,8,0.6517635557509842,0.00327753982412353
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,8,0.7640648550140029,0.008192582398840926
P2-run1,wells-joint,DG-POD,30,none,IDW,1.0,0.02,9,0.5910198706648285,0.008101824787130882
P2-run1,wells-joint,DG-POD,30,POD,LS,1.0,0.02,9,0.6614064548232063,0.0031205874952926795
P2-run1,wells-joint,DG-POD,30,POD,L1,1.0,0.02,9,0.761774402985319,0.0081081700582746
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,0,0.9038143479655368,0.019925865261959205
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,0,1.3613319801450658,0.00735214266529551
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,0,0.9836145162084728,0.008788019695354235
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,1,0.932421219333532,0.02010171488125282
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,1,1.4634423947024129,0.007245470924627901
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,1,0.9514460797414449,0.00850031327010777
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,2,0.9081337860952415,0.020445003136626776
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,2,1.4174234706392246,0.007547565473642456
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,2,0.9310151015024092,0.008390447529722173
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,3,0.9374874295883184,0.019871407954824855
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,3,1.4087081409715312,0.0071857310138484275
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,3,0.9665608485418944,0.008521083278765962
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,4,0.9388514948967055,0.019802871438664955
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,4,1.41024118317325,0.007324817167245071
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,4,1.004671907568279,0.009120628847445087
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,5,0.9274839522569558,0.02035015400595598
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,5,1.3814574926018237,0.0075974135195990234
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,5,0.9459064381178972,0.008599323734115
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,6,0.9240220168534877,0.020114199882628272
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,6,1.3825082498141763,0.007429188321544407
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,6,0.9627397491985101,0.008527467153722615
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,7,0.93014267329378,0.02037802865891655
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,7,1.4329280488565952,0.007588597560035502
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,7,0.9466541935559157,0.008784085704854443
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,8,0.9185512574746669,0.02037736653033413
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,8,1.3960175139706958,0.007594728860909713
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,8,0.9533401506425582,0.008839039567961579
P2-run1,wells-joint,DG-POD,30,none,IDW,2.0,0.05,9,0.9149299172067812,0.019870804064368478
P2-run1,wells-joint,DG-POD,30,POD,LS,2.0,0.05,9,1.3778908834874892,0.007290283797178059
P2-run1,wells-joint,DG-POD,30,POD,L1,2.0,0.05,9,0.9820260543136035,0.008843969363166001
P2-run1,grid,QR-POD-E,30,none,IDW,0.0,0.0,0,0.6048351104620011,0.00124534863142584
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.0,0.0,0,0.10451083268794491,0.001186030792896881
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.0,0.0,0,0.2566030770590387,0.0016766079892887537
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,0,0.6068748792121639,0.0029489742281291033
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,0,0.11216877425617204,0.001640603129897307
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,0,0.25376765207888574,0.0019050561031157141
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,1,0.6057953627320625,0.0027129816838005836
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,1,0.11389785647141029,0.0015716027107537092
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,1,0.25937754495166065,0.0019005592076269174
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,2,0.6061235100060122,0.0028760025877569333
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,2,0.12002795697573586,0.0016109442449507019
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,2,0.2613095254876346,0.0019704733116500416
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,3,0.6061964120692688,0.0027939621595636545
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,3,0.11157011339604468,0.0016922986258548047
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,3,0.25289442534450945,0.002070812848666205
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,4,0.606097507562152,0.0028774748618287903
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,4,0.11824747313338559,0.0017501996990643477
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,4,0.2579509382294367,0.002077606761579981
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,5,0.606345258228439,0.0027455650726571773
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,5,0.11588512085492432,0.0018184677077877835
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,5,0.2588534533903786,0.0019828027844361225
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,6,0.6050384051972658,0.0026987731239092416
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,6,0.1176011653388943,0.0016539272945280137
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,6,0.259646056444462,0.0020016865724241037
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,7,0.6068354632184428,0.002831006160080132
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,7,0.1143397363990408,0.0016885279934750637
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,7,0.2576639383788754,0.0019407921966462897
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,8,0.6070571868410626,0.002781597969147537
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,8,0.1157795660062178,0.001672283987836733
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,8,0.25853884529860505,0.0018950350962036447
P2-run1,grid,QR-POD-E,30,none,IDW,0.1,0.005,9,0.6055975759258013,0.002736396899097145
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.1,0.005,9,0.11951451171778514,0.0016769683163804087
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.1,0.005,9,0.26078370941708523,0.0018781228622269913
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,0,0.6243718824869097,0.004893754335308508
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,0,0.26597602576122836,0.0025353578240828695
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,0,0.2781945489671388,0.0024331761932987516
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,1,0.6364019177183542,0.005423611401096129
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,1,0.27420775168941147,0.0026775974975409714
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,1,0.279200835462904,0.0026533439100934622
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,2,0.633854795234542,0.005133477419678494
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,2,0.2871803003099405,0.002732230834080191
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,2,0.2981145018374907,0.002606785092398587
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,3,0.6354197293573705,0.00523203958514588
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,3,0.26991645133579134,0.0027479274755896435
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,3,0.2940836254949159,0.002651883608867094
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,4,0.6393621414091846,0.005329158005474098
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,4,0.2725179787633713,0.0026420137777077406
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,4,0.27396836377506883,0.00261787118388943
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,5,0.6240470296911912,0.0052046307490602566
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,5,0.27002210870322163,0.002662539141902666
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,5,0.29252665837068564,0.002638962312726209
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,6,0.6391400124707587,0.005343040828765373
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,6,0.26007435238382864,0.0026450506206236613
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,6,0.268360539087337,0.0024715608667521412
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,7,0.6315816208603948,0.005240938356054444
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,7,0.26793855505183284,0.0026594739224060295
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,7,0.29594048479905327,0.002585527456690046
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,8,0.6406893727050367,0.005199104864797688
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,8,0.2553764261654457,0.002738029692457834
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,8,0.2680724809238245,0.002631979767349982
P2-run1,grid,QR-POD-E,30,none,IDW,0.5,0.01,9,0.631418662583924,0.005189991384505766
P2-run1,grid,QR-POD-E,30,POD-E,LS,0.5,0.01,9,0.26313375494874996,0.0025573294483449928
P2-run1,grid,QR-POD-E,30,POD-E,L1,0.5,0.01,9,0.28673717221186945,0.0024274683094450025
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,0,0.7043975320131313,0.010721056230448655
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,0,0.5112373734307372,0.004979748951929517
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,0,0.41262191400681986,0.004322674167006701
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,1,0.6954358193909073,0.010159001084397073
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,1,0.5125981137245391,0.005172159547083626
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,1,0.4066766701422618,0.004583314645528878
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,2,0.6959673376797656,0.009498493291765319
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,2,0.5164454445467173,0.004852904378983624
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,2,0.40454011782674404,0.004211575590295098
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,3,0.7238031323238246,0.010634797250979077
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,3,0.524803150120298,0.004826998244616123
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,3,0.41200571540815656,0.004348706816466625
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,4,0.7045802348780429,0.01035332559341337
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,4,0.50267771515383,0.005158947680997887
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,4,0.4102285807274141,0.00437812902890737
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,5,0.7083419243665486,0.010298264358705369
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,5,0.561747224383022,0.0051568684322219295
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,5,0.4290453025133551,0.0045576064217099635
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,6,0.7102892189112487,0.009879229274202947
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,6,0.5110024879319879,0.004830342988843912
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,6,0.40342099596790676,0.004145774853683041
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,7,0.7271997801180923,0.010009262257384632
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,7,0.5495845316783162,0.004931379177372289
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,7,0.44692166716088194,0.004244108631217699
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,8,0.705128838144792,0.009854745786029675
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,8,0.5090616848937496,0.004952199382957361
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,8,0.3995849609762133,0.004277103285289272
P2-run1,grid,QR-POD-E,30,none,IDW,1.0,0.02,9,0.6978849730328217,0.009860823787454981
P2-run1,grid,QR-POD-E,30,POD-E,LS,1.0,0.02,9,0.526713806956345,0.004599188182112375
P2-run1,grid,QR-POD-E,30,POD-E,L1,1.0,0.02,9,0.4121034601848975,0.004033266048589732
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,0,0.9879590919302357,0.02615393888482502
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,0,1.0523156102837163,0.012601091199373632
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,0,0.7960660721868582,0.01134464413663319
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,1,0.9193714900745888,0.026114553189536434
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,1,1.0054181771301396,0.012079356132830467
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,1,0.7714182892394664,0.010669971689023535
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,2,0.9838375823163422,0.02448598429585013
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,2,0.9716509306090572,0.011943565286355139
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,2,0.7972841909978683,0.010694107362733875
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,3,0.9103743279450032,0.025511346823511336
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,3,0.9308826073942654,0.011179570791559876
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,3,0.7621521587364307,0.01015888394565919
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,4,0.9612607076500599,0.025353152585400825
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,4,0.9561285131507258,0.01159742681745075
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,4,0.7247256356160037,0.01044619694403351
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,5,0.9257550781421878,0.026741050752575192
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,5,0.9976607078917092,0.012939126734428928
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,5,0.7873580883287852,0.01176439716452289
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,6,0.9651435549557542,0.02595615771195957
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,6,1.0021795505997837,0.012422007853407841
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,6,0.7692097340199822,0.011213943074673698
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,7,0.9430194864010832,0.025048560042852976
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,7,0.9676442256008312,0.010709228207411065
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,7,0.7727733487830376,0.009626483866088121
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,8,0.9488507544714921,0.026322355832002615
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,8,0.9963344505153209,0.012294909480938879
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,8,0.77417737441815,0.01116396983687812
P2-run1,grid,QR-POD-E,30,none,IDW,2.0,0.05,9,0.9723983938464488,0.025349697813105813
P2-run1,grid,QR-POD-E,30,POD-E,LS,2.0,0.05,9,1.065371215373059,0.01202079354627031
P2-run1,grid,QR-POD-E,30,POD-E,L1,2.0,0.05,9,0.829509631286851,0.010829194836760135
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.0,0.0,0,0.6546420367178214,0.0009615230933549846
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.0,0.0,0,0.4264875841648279,0.0006168062812311623
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.0,0.0,0,0.5630483825263027,0.001259888712982479
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,0,0.6552144194113935,0.002422314936138639
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,0,1.9877576732540296,0.0018301121410604553
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,0,0.5734231146386743,0.0015338740427944203
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,1,0.6581766804169654,0.0024774776618417863
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,1,2.062098078869753,0.0019344091706262724
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,1,0.5629275257536311,0.0015092465324547289
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,2,0.6534218100567973,0.002501577011615702
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,2,1.953816854927514,0.0018572407460723693
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,2,0.5587831614417492,0.001485946063449815
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,3,0.6608937654854935,0.002525555808133538
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,3,2.14634738157873,0.0019141477156668326
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,3,0.5624344462202797,0.0014114174505493965
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,4,0.6546692526518626,0.002462786964639306
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,4,2.1585644063436877,0.001907469222194866
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,4,0.5636162655172284,0.001432612499267581
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,5,0.6554845096491269,0.0025424167002503287
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,5,2.030721375707198,0.0018707894952378513
P2-run1,wells-joint,DG-POD-E,10,POD-E,L1,0.1,0.005,5,0.5663040870363625,0.0014331884069782432
P2-run1,wells-joint,DG-POD-E,10,none,IDW,0.1,0.005,6,0.6572388291989327,0.0024631081963002446
P2-run1,wells-joint,DG-POD-E,10,POD-E,LS,0.1,0.005,6,1.9205766468052277,0.0018318711546310065
